tbl,year,qtr,region_name,prj_id,prj_title,total_volume_production_local,total_volume_production_export,total_gross_sales_local,total_gross_sales_export
ByQtr,2017,"3rd Quarter",CALABARZON,278,"Product Packaging Improvement for Agrarian Reform Beneficiaries of Palangue 2 &amp; 3 Naic, Cavite",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,279,"Enhancing Technical Capability of Mariñas Technologies, Inc. in the Commercialization of MRF (Material Recovery Facility) through the Provision of CNC Horizontal Lathe Machine",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,280,"Filling Process Improvement in Food Preserves Plant of Global Food Soultions Inc",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,281,"Automation of Anodizing Line of Iron Lady Design and Finishing Works",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,282,"Mechanization of the smoking process of Genrev Home Made Meat Products",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,284,"Mechanization of processes in the production of personal and home care products",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,288,"ESTABLISHMENT MEAT PROCESSING FACILITY FOR KASANGKAP MPC",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,289,"COMMUNITY BASED BioChar (BIOMASS CHARCOAL BRIQUETTING) in Calminue, Cavinti, Laguna",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,290,"Upgrading multi-stage rice mill for production of healthy, nutrient dense pesticide-free brown rice (SB-LORPP Cooperative Joint Venture)",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,291,"UPGRADING OF SOAP PROCESSING TECHNOLOGY OF PAAGAHAN   MULTI PURPOSE COOPERATIVE(PARCMPC)",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,292,"COMMERCIALIZATION OF S&amp;T BASED TECHNOLOGIES FOR BANANA (NEW IMPROVED LAKATAN AND SABA) PRODUCTION IN CAVINTI, LAGUNA",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,293,"COMMUNITY BASED BioChar (BIOMASS CHARCOAL BRIQUETTING) FOR THE WOMEN IP OF SANTA MARIA, LAGUNA",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,295,"Upgrading the Finishing processes and of laguna water hyacinth handicrafts producers associations Inc",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,296,"Technology Upgrading in Dairy Processing of Magdalena Dairy Raisers",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,297,"Selection and Performance Validation of Aromatic and Pigmented Rice Varieties and Pilot Production of Brown Rice",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,298,"Mechanization of Cassava Food Processing of Gumihan-Lamao Farmers Development Cooperative",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,299,"Upgrading the Village Type Corn Dryer of Calamba Upland Farmers Multi-Purpose Cooperative",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,300,"Enhancing the Technical Capability of Gawad Kalinga Sewers Through Utilization of Upgraded Sewing technology",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,302,"Capacity Upgrading in the Production of Rags and Candles of Kabuhayan at Kaunlaran Consumer&#039;s Cooperative",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,304,"Enhancing Technical Capability of Balok Sewers through Utilization of Upgraded Sewing Technology",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,309,"Development of Production Capability and Capacity of Gordola Food Enterprise through Product Quality Analysis and Equipment Acquisition",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,311,"Packaging Improvement of Tofu as Comunity- based Livelihood Opportunities for PDOCCI (Persons with Disability Organization in Carmona, Cavite, Inc.) of the Local Government Unit (LGU) of Carmona",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,312,"Enhancing the Production Capability of Marvzzivan Trading through Technology Upgrading",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,316,"Improvement of Pizza Production of Chef Ary and Ky&#039;s Pizzeria and Resto",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,317,"Production Efficiency Improvement of Broas of A.Z. Campita&#039;s Sweets and Pasalubong",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,318,"Production Improvement and Equipment Upgrading for Sally&#039;s Boat Tart",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,319,"Enhancement of ESAT&#039;S Food Services Through Equipment Upgrading",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,323,"Upgrading of Process of JVE Natural Nipa Food Products",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,324,"Upgrading of Food Processing Equipment for Processed Fish for Export and Consolidator in Antipolo City, Rizal",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,325,"Upgrading of Rice Milling Process of Aspilla Rice Mill in Pililla, Rizal",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,326,"Upgrading of Furniture Production  Capability of Emvel Furniture  Manufacturing Through Equipment Acquisition in Tanay, Rizal",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,328,"Productivity Enhancement thru Integration of Bakery Equipment for Golden Wheat Bakery",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,329,"Improvement of soya Milk and Soya Products of Gosen Producers Cooperative in Antipolo City",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,330,"Single Pass Rice Mill Project for Palay Processing of Lupang Arenda Multi-Purpose Cooperative (LAMCO)",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,331,"Bio Briquette Charcoal Production of Mascap Integrated Producers Cooperative (MIPC)",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,332,"Establishment of Peanut Butter Processing Center for Boyet Ynares Ladies Movement in Binangonan",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,333,"Upgrading of Banana Chips Processing Plant in Calawis, Antipolo City",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,334,"Establishment of a Common Service Facility on Equipment  Fabrication for the Inventors and Innovators of the Province of  Rizal",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,335,"Upgrading of Bamboo Processing Facility of Cardona Multi-Purpose Cooperative Through Equipment Acquisition",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,336,"SETUP PHASE II: Upgrading of the Production Capacity of Philippine Moringa and More Corp. (also known as MLGS Herbal Food Products)",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,337,"Upgrading of Furniture Production Capability Through Equipment Acquisition",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,338,"Improvement of Production Capabilities of Crescens Graphics Print-Ink Services Co. Through Upgrading of Equipment",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,339,"Mechanization of Cookie Production thru the provision of Cookie depositor and cookie forming machine and improvement of packaging equipment for Gem See&#039;s Cakeshop",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,340,"PRODUCTIVITY ENHANCEMENT OF CRISTALIN FOOTWEAR THRU THE INSTALLATION OF SOLAR PANELS AS ALTERNATIVE SOURCE OF ENERGY",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,341,"Mechanization of Processes of Dorenie&#039;s Food and Beverage Trading in the Production of Health-giving Products",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,342,"MECHANIZATION OF FILLING PROCESS IN THE PRODUCTION OF PURE SPRING WATER AND JUICES OF SUSTALICIOUS FOOD AND BEVERAGES PRODUCTS",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,343,"Enhancing Productivity of Amazing Foods Corporation in the  Production of Virgin Coconut Oil and other Coco Based  Products thru Mechanization of Processes.",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,344,"Productivity Enhancement of Lean Processes, Inc. thru the   Improvement of Liquid Transfer, Accounting and Inventory Systems.",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,345,"Enhancing the Production Capability of Sweet Solutions  Bakeshop thru Acquisition of Modern Baking Equipment",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,346,"Improvement of Production Capability of Foodgear Enterprises",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,347,"Production Efficiency Improvement of Pancit Lucban for Racelis Miki Factory",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,348,"Production Efficiency ans Quality Improvement of Coconut-Based Products of Yakap at Halik MPC-Quezon 2",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,349,"Upgrading of Packaging System for Bottled Soy Sauce and Vinegar",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,350,"Upgrading of the Production Process of Teng&#039;s Cakes and Pastries",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,351,"Upgrading of Existing Equipment fro Roasted Corn Powder Production of Adelet&#039;s Food Products",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,352,"Improvement of the Production Facility, Product Quality and Safety of Silayan Fisherman&#039;s Association of Brgy. Binagbag",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,353,"Printing Production and Quality Improvement fro Printerest Design Studio",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,354,"Improvement of the Production, Product Quality, and Safety of VIBABIPAGASA Agrarian Reform Cooperative",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,356,"Production Quality Improvement of Passion Fruit Products through Acquisition and Upgrading of Necessary Processing Equipment",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,357,"Adoption of New Technology and Upgrading of Existing Equipment for Donut Production of MJ and PJ Bakeshop",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,358,"Equipment Acquisition and Product Testing for Dalanghita Concentrate and Ready-to-Drink Processing of Agos ng Pag-Asa Multi-Purpose Cooperative",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,359,"Improvement of Stingless Bee Honey Production of Our Lady of the Angels MPC",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,360,"UPGRADING OF KUSINA BATANGUENA HOME CANNERY PRODUCTION FACILITY THROUGH EQUIPMENT ACQUISITION",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,361,"Upgrading of Production facility of Mira&#039;s Turmeric Products",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,362,"UPGRADING OF FOOD PROCESSING EQUIPMENT OF MAYCAR FOODS INC",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,363,"ACQUISITION OF APPROPRIATE EQUIPMENT TO UPGRADE MARVON DRYING SERVICES PRODUCTION FACILITY",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,364,"Upgrading of Database Management System of San Jose Workers Multipurpose Cooperative through the Integrated Accounting Software and Point-of-Sale System",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,366,"Bottling Process Improvement in Barako Coffee and Native White Ginger Liqueur Production",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,367,"Enhancement of Muscovado Product Through Provision of Appropriate Packaging Materials",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,368,"Ginger Processing Enhancement of Sampaloc Agrarian Reform Benificiaries Multi-Purporse Cooperative (SARBMPC) in Sampaloc, Tanay",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,369,"Upgrading of Herbal Tea Processing of Mabuhay Multi-Purpose Cooperative in Binangonan, Rizal",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,370,"Establishment of Mushroom Culture and Processing Facility of Niogan Agrarian Reform Beneficiaries Multi-Purpose Cooperative (NARBS MPC)",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,371,"Charcoal Briquetting Project for Madilaydilay Agrarian Reform Cooperative (MARC) in Tanay, Rizal",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,372,"Acquisition of Decorticating Machine for Pineapple Fiber Production",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,373,"Development of the Production Capability and Capacity of Cookie Caper Enterprises through Equipment Acquisition and Product Quality Analysis",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,374,"Technology Upgrading of Alevro Precision Tooling Services through Acquisition of CNC Equipment",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,375,"Productivity Improvement through Integration of Additional Equipment",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,376,"Product Quality Improvement of Yema Cheese Cake of Zaporteza Cake House and Pasalubong through Upgrading of Equipment",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,377,"Improvement of the Production Facility, Product Quality and Safety of Samahan Ng Nagkakaisang Mangingisdsa sa Paraisong Pulo (SNMPP)",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,378,"Enhancing the Production Capacity and Capability for Handicraft Production by Investing on Plating and Drying Facility and Equipment",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,379,"Upgrading of the Production Capacity and Capability of Foodwave Inc.",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,380,"Improvement of the Production Efficiency and Productivity Through the Installation of Standard Testing System for GP Synergia Through SETUP Program",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,382,"Strengthening the Production Capability and Marketing Potential of Dolly&#039;s Banana Chips",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,383,"Strengthening the Production Capability and Capacity of Amvel Metal Fabrication Through Acquisition of Equipment",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,385,"UPGRADING OF GK SAN FANCISCO JAVIER PEOPLEâ€™S ORGANIZATION SEAWEEDS CHIPS PRODUCTION FACILITY THROUGH EQUIPMENT ACQUISITION",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,386,"Adoption of Pelletizing Technology to Produce Quality Animal Feeds",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,387,"JJ Agriventures Inc. Acquisition of New Equipment for Livestock Feed Production in Morong, Rizal",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,389,"MECHANIZATION OF THE PRODUCTION PROCESSES AND GMP IMPLEMENTATION OF GINGA AGRIFOOD MANUFACTURING ENTERPRISES, INC.â€",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,391,"UPGRADING OF PRODUCTION FACILITY OF JK REAL CALAMANSI JUICE",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,392,"Technology Implementation of FNRI&#039;s Tubig Talino at Bago (Ibaan) Multi-Purpose Cooperative",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,393,"Tubig Talino Technology Implementation of San Pedro MPC",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,394,"UPGRADING OF SAN JOSE SICO LANDFILL MULTIPURPOSE COOPERATIVE PRODUCTION FACILITY FOR HOLLOW BLOCKS AND VERMICOMPOST THROUGH EQUIPMENT ACQUISITION",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,395,"Establishment of Coconut Husk Processing Facility in the District IV of Batangas",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,396,"Improvement of the Drying Process of Dried Pancit Lucban of New A.M. Miki Factory",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,397,"Improving the Capability and Quality Services of Nart Development  and Construction",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,399,"Upgrading of Production Capability of Manganyaman Gourmet Place Through Technology Acquisition of New Equipment",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,400,"Raw Materials Storage Facility Upgrade of Qualimeal Feedmills, Inc.",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,404,"Bread and Pastries Production Facility Enhancement of the Canossian Sisters of Tagaytay City as Community-Based Livelihood Opportunities for members of PWDCT (Poor Women Development Coordinating Team)",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,405,"Equipment Upgrade for Improved Production Facility of Cordero Sewing Services",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,407,"Upgrading of Biodegradable Wastes Processing Capability of Municipality of Carmona, Cavite through Provision of 1, 000kg Capacity Biorector",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,408,"Establishment of City of Bacoor Food Processing Center, a Community- Based Livelihood Project for members of City Livelihood Cooperative",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,410,"Productivity and Packaging Improvement of Tofu as Community-Based Livelihood Opportinities for Members of Ten Talents Producers Cooperative",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,411,"Upgrading of Food Production Facility of RGK Food Products",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,412,"Upgrading of Coconut Husks Common Service Facility in Mabini Batangas",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,413,"Establishment of Fish Processing Facility of TamBauanguena in Bauan,  Batangas",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,414,"Adoption of New technology and Upgrading of Existing Equipment for Broas and Camachile Production of Campville&#039;s Food Industries",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,416,"Acquisition of Appropriate Equipment to Upgrade the Production Capability of JMS Metal Fabrication and Precision Tooling Services",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,418,"Technology Enhancement of the Production Capabilities of Obiena Enterprises Co. by Investing on Modern Production Equipment",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,419,"Improvement of the Production Process of Advent Soy Beanery",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,422,"Printing Technology Upgrade for VR Grafix Autosign in Mabini, Batangas",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,423,"Upgrading of Production Facility of Lecca Sports Wear",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,424,"Technology Enhancement &amp; Production Capability of E&amp;L Delicatessen Through Modern Production Equipment",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,425,"Upgrading of Peanut Butter Production of Master Gian Food Products Through Equipment Acquisition in Antipolo City, Rizal",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,428,"Upgrading the Production Capability of Winjen Printing in Taytay, Rizal",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,429,"Upgrading of Production Capability of Cuts N Shape Crafts Manufacturing Through Acquisition of New Equipment",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,430,"Acquisition of Appropriate Equipment to Upgrade the Production Facility of CAA Sweets Enterprises",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,431,"Technology Upgrade on Soy Bean Processing Facility of Saludare Food House",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,432,"Upgrading of Production facility of BEZ Trading and Services through Equipment Acquisition",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,433,"Upgrading of Production Facility of Bilibinwang Multi-Purpose Cooperative through Equipment Acquisition",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,434,"Upgrading of SIBBAP MPC Bakery Production Facility Through Equipment Acquisition",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,435,"Technology Upgrade of Baking Facility of Donappetit Cakes and Pastries",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,436,"Establishment of Food Processing Center of YMCA - San Pablo",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,437,"COMMUNITY BASED BioChar (BIOMASS CHARCOAL BRIQUETTING) in Pulot, Kalayaan, Laguna",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,438,"Improvement and Mechanization of Processes in the Production of All-Natural Compost Tea Fertilizer",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,439,"Establishment of Baking Facility for the Production of Uraro Chips, Cakes and Pastries in Rizal, Laguna",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,440,"Upgrading of Milling Process &amp; Spring Production of Springtech Industrial Supply",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,443,"ESTABLISHMENT OF POWDER COATING FACILITY OF GM PHILIA MFG. INC.",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,444,"MECHANIZATION OF RENDERING PROCESS FOR FILICETIE RENDERING PLANT",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,445,"UPGRADING THE PRODUCTION CAPABILITY OF THE ASSOCIATION OF SHOE AND BAGS MAKER &amp; RETAILERS, INC.",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,446,"Upgrading the Firing Process of CSM Philippines, Inc.",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,447,"Improvement of Product Quality and Safety of Bread Products of Dan and Thea Bakery through Upgrading of Equipment",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,448,"Modernization of the Production Process of Farmtec Foods, Inc.",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,449,"Enhancing the Production Capacity for Fish Processing of Sophie&#039;s Gourmet",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,492,"Mechanization of Tricycle Side Car Fabrication of Choy&#039;s Welding Shop",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,495,"Mechanization of Production Processes of Siony&#039;s Pili Tarts and Pastillas",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,497,"Productivity Enhancement through Integration of Bakery Equipment and Improvement of Packaging for Harito Food Services",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,499,"Upgrading of Bread and Biscuit Production Facility of Sabuhin Bakery",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,501,"Capability and Capacity Improvement in Abaca Carpet and Rugs Processing Facility through Equipment Upgrade",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,502,"Improvement of Autoxpert Car Accessories Shop by Upgrading its Painting and Mechanical Services Facilities",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,503,"Upgrading of Advertising Material Production Facility of Harugrafiko Printing Services",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,504,"Automation of Lathing Process of New Sun Machine Shop Engineering Services and Supplies",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,505,"Printing Production and Quality Improvement for 60-B Cyberstation",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,506,"Upgrading of the Meat Processing Facility of Payapa Ibaba Consumers  Cooperative in Lemery, Batangas",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,507,"Establishing of Peanut Butter Processing Facility of Pinag-isang Bisig ng Taaleño in Taal, Batangas",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,509,"Upgrading of Production Capability of Binthau Bakeshop through Acquisition of New Equipment",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,510,"Upgrading of Brewery Processes of Santiago Craft Brewery Inc. in Antipolo City, Rizal",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,511,"Packaging and Label Design Execution for the Sinaing na Tulingan (Skipjack tuna) of FilEntreps MPC",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,513,"Establishment of Tea Processing Facility for the Cuyambay Ladies Association for Unity and Development (CLAUD) in Tanay, Rizal",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,514,"Improvement of Shelf Life of Dairy products of Llano Farmers Multipurpose Cooperative in Jalajala Rizal",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,515,"Upgrading of Ube Processing Center of Pagkalinawan Nagsaca Farmers Association, Inc. (PNFAI) in Jala-jala, Rizal",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,516,"Enhancing the Technical Capabilityt of SV7 Yapak Shoes Footwear",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,528,"Production Improvement of Kenzo and Kloe&#039;s Nature Farm",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,530,"Upgrading the Retort Process Technology of Reyson&#039;s Food Processing",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,531,"Enhancement of the Production Process and Upgrading of Equipment of MDA Meat Shop",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,567,"Upgrading of production and improvement of product quality of NMC Food Concept in Antipolo City Through Technology Intervention",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,569,"Product Upgrading of Blessfood Enterprises in Antipolo City Through Technology Interventions",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,571,"Enhancement of the production capability of RS Unitech Mfg. and Trading Corp.",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,572,"Upgrading of the Pakaskas Products (Buri Sugar) of Isla Verde, Batangas City",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,584,"Enhancing OneLab For Global Competitiveness",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,585,"Roll-out of 1000 RxBox Telehealth Device in Selected Rural Health Centers in the Philippines",0.000,0.000,0.000,0.000
